year,month,rank_GPA,nstocks,ret_vw
2015,6,3,191,-1.3027
2015,6,4,200,-3.3414
2015,6,5,214,-2.4297
2015,6,6,217,-1.8198
2015,6,7,275,-2.2479
2015,6,8,266,-2.6661
2015,6,9,326,-0.0124
2015,6,10,319,-0.1766
2015,7,1,475,1.3680
2015,7,2,185,-1.9016
2015,7,3,203,-2.3639
2015,7,4,223,-1.3679
2015,7,5,210,0.5177
2015,7,6,241,3.9388
2015,7,7,300,2.3553
2015,7,8,267,2.9891
2015,7,9,331,3.4600
2015,7,10,348,2.2605
2015,8,1,472,-6.4067
2015,8,2,184,-4.8310
2015,8,3,203,-5.8150
2015,8,4,222,-6.6330
2015,8,5,205,-5.1039
2015,8,6,240,-6.7116
2015,8,7,299,-5.7623
2015,8,8,266,-6.1744
2015,8,9,329,-5.0358
2015,8,10,343,-6.5866
2015,9,1,471,-5.2291
2015,9,2,183,-1.9003
2015,9,3,202,-3.7532
2015,9,4,221,-3.3748
2015,9,5,204,-3.9762
2015,9,6,239,-2.6299
2015,9,7,299,-2.5193
2015,9,8,263,-2.2156
2015,9,9,327,-1.3403
2015,9,10,341,-2.8821
2015,10,1,470,4.4879
2015,10,2,183,9.3708
2015,10,3,200,9.0223
2015,10,4,220,8.3238
2015,10,5,202,6.9985
2015,10,6,238,10.6662
2015,10,7,298,9.7979
2015,10,8,263,8.1013
2015,10,9,326,10.1675
2015,10,10,337,3.0698
2015,11,1,467,-0.7597
2015,11,2,182,0.4051
2015,11,3,199,0.1875
2015,11,4,217,-0.7103
2015,11,5,201,1.0866
2015,11,6,236,0.2529
2015,11,7,297,0.0849
2015,11,8,260,0.9577
2015,11,9,324,1.5170
2015,11,10,330,0.0965
2015,12,1,465,-3.5506
2015,12,2,181,-1.7021
2015,12,3,200,-3.8911
2015,12,4,216,-4.7326
2015,12,5,200,-2.9605
2015,12,6,235,-2.3038
2015,12,7,297,-2.4591
2015,12,8,258,0.5812
2015,12,9,322,-0.7695
2015,12,10,330,-0.5796
2016,1,1,458,-4.4119
2016,1,2,180,-5.9701
2016,1,3,199,-7.5187
2016,1,4,215,-5.2431
2016,1,5,197,-4.4866
2016,1,6,234,-5.3541
2016,1,7,295,-3.3253
2016,1,8,258,-4.2242
2016,1,9,319,-7.4501
2016,1,10,329,-4.3443
2016,2,1,455,0.9603
2016,2,2,177,2.5501
2016,2,3,196,-0.8849
2016,2,4,211,2.0566
2016,2,5,196,1.7251
2016,2,6,234,1.6539
2016,2,7,293,-0.7411
2016,2,8,256,-1.1145
2016,2,9,318,0.2567
2016,2,10,327,0.8677
2016,3,1,450,6.9827
2016,3,2,176,9.2832
2016,3,3,194,9.2943
2016,3,4,209,5.6136
2016,3,5,195,6.5989
2016,3,6,234,6.8352
2016,3,7,291,8.1209
2016,3,8,254,6.2429
2016,3,9,315,6.7233
2016,3,10,325,4.9947
2016,4,1,446,1.6428
2016,4,2,176,1.4225
2016,4,3,193,4.5224
2016,4,4,208,4.7409
2016,4,5,194,3.1096
2016,4,6,234,0.3304
2016,4,7,290,-4.0103
2016,4,8,253,-0.7219
2016,4,9,313,1.2161
2016,4,10,324,-1.0184
2016,5,1,443,0.5620
2016,5,2,174,-0.5797
2016,5,3,193,0.0696
2016,5,4,206,-0.0495
2016,5,5,193,2.0731
2016,5,6,233,0.6901
2016,5,7,290,3.6079
2016,5,8,251,3.4471
2016,5,9,312,2.6130
2016,5,10,320,0.8317
2016,6,1,438,3.4003
2016,6,2,174,2.6565
2016,6,3,190,1.3448
2016,6,4,205,0.7747
2016,6,5,191,2.6668
2016,6,6,231,-0.4228
2016,6,7,288,-0.3742
2016,6,8,250,0.4147
2016,6,9,308,1.0712
2016,6,10,316,0.3221
2016,7,1,497,0.9357
2016,7,2,166,-0.3110
2016,7,3,201,1.3514
2016,7,4,187,4.3833
2016,7,5,221,3.5862
2016,7,6,222,4.4415
2016,7,7,274,6.0471
2016,7,8,302,5.2939
2016,7,9,315,5.0534
2016,7,10,311,4.7455
2016,8,1,489,-0.4156
2016,8,2,164,0.7057
2016,8,3,200,-1.3789
2016,8,4,187,-1.1590
2016,8,5,219,-0.7993
2016,8,6,217,0.7297
2016,8,7,273,0.5311
2016,8,8,302,-0.4976
2016,8,9,313,0.1159
2016,8,10,311,-1.0501
2016,9,1,486,1.9545
2016,9,2,164,0.4942
2016,9,3,199,0.6447
2016,9,4,187,0.4845
2016,9,5,218,0.1212
2016,9,6,216,-0.1833
2016,9,7,272,1.9337
2016,9,8,300,-0.2525
2016,9,9,311,0.4944
2016,9,10,308,-0.2696
2016,10,1,482,-4.2880
2016,10,2,164,-0.8146
2016,10,3,198,-2.3766
2016,10,4,186,-2.8197
2016,10,5,216,-1.5943
2016,10,6,216,-3.0916
2016,10,7,269,-1.3118
2016,10,8,294,-2.1271
2016,10,9,307,-4.9871
2016,10,10,306,-4.0828
2016,11,1,477,4.3969
2016,11,2,163,5.0841
2016,11,3,198,7.7012
2016,11,4,183,5.0353
2016,11,5,215,4.4537
2016,11,6,215,5.3966
2016,11,7,268,-0.3785
2016,11,8,294,2.7346
2016,11,9,307,2.8827
2016,11,10,303,2.3482
2016,12,1,474,0.7665
2016,12,2,161,2.9014
2016,12,3,196,1.4710
2016,12,4,181,3.1623
2016,12,5,215,0.8341
2016,12,6,214,0.1272
2016,12,7,266,1.9201
2016,12,8,292,1.7475
2016,12,9,302,0.8563
2016,12,10,301,-0.1315
2017,1,1,473,0.7933
2017,1,2,160,1.0547
2017,1,3,196,1.8207
2017,1,4,180,2.5745
2017,1,5,213,1.7015
2017,1,6,212,3.3432
2017,1,7,266,3.3096
2017,1,8,290,2.3244
2017,1,9,295,1.7131
2017,1,10,301,2.3836
2017,2,1,473,1.4078
2017,2,2,158,2.7432
2017,2,3,195,1.0903
2017,2,4,179,1.5316
2017,2,5,213,3.7648
2017,2,6,210,4.4189
2017,2,7,265,5.1242
2017,2,8,290,3.2322
2017,2,9,293,4.1555
2017,2,10,300,3.1830
2017,3,1,471,-0.1700
2017,3,2,158,-1.1454
2017,3,3,193,-0.7623
2017,3,4,179,0.0414
2017,3,5,213,0.4366
2017,3,6,208,1.2633
2017,3,7,264,1.0950
2017,3,8,290,1.6170
2017,3,9,290,0.6175
2017,3,10,294,1.9783
2017,4,1,470,-2.0168
2017,4,2,158,0.1210
2017,4,3,191,1.0143
2017,4,4,178,1.7002
2017,4,5,213,0.9613
2017,4,6,207,2.2674
2017,4,7,263,1.8746
2017,4,8,287,1.5571
2017,4,9,289,1.9819
2017,4,10,290,2.7787
2017,5,1,467,-2.0556
2017,5,2,158,0.2954
2017,5,3,191,0.9642
2017,5,4,175,-0.5004
2017,5,5,211,1.5175
2017,5,6,205,0.3861
2017,5,7,262,3.7184
2017,5,8,284,2.7396
2017,5,9,286,2.0663
2017,5,10,289,2.0436
2017,6,1,464,-0.0664
2017,6,2,156,0.1076
2017,6,3,191,0.1191
2017,6,4,174,1.3814
2017,6,5,211,1.3972
2017,6,6,203,1.7475
2017,6,7,260,-1.8518
2017,6,8,282,-0.1709
2017,6,9,285,0.1482
2017,6,10,289,-0.9064
2017,7,1,510,3.9210
2017,7,2,146,0.7147
2017,7,3,180,1.2984
2017,7,4,199,3.1697
2017,7,5,210,1.5645
2017,7,6,213,0.9580
2017,7,7,239,2.4156
2017,7,8,301,2.8342
2017,7,9,296,2.5953
2017,7,10,303,0.6922
2017,8,1,509,1.4009
2017,8,2,145,-2.4379
2017,8,3,178,-0.8074
2017,8,4,199,-0.2349
2017,8,5,210,0.9176
2017,8,6,213,3.0139
2017,8,7,239,1.2183
2017,8,8,300,0.7681
2017,8,9,293,0.8071
2017,8,10,301,-1.0178
2017,9,1,509,2.5537
2017,9,2,143,3.1658
2017,9,3,177,2.9129
2017,9,4,199,3.7781
2017,9,5,210,3.9396
2017,9,6,213,-0.6368
2017,9,7,239,2.7327
2017,9,8,298,1.7676
2017,9,9,290,1.5377
2017,9,10,298,1.5190
2017,10,1,508,0.5164
2017,10,2,141,-0.8924
2017,10,3,176,-0.1121
2017,10,4,195,2.4814
2017,10,5,209,-0.6779
2017,10,6,210,3.3791
2017,10,7,239,2.4560
2017,10,8,298,4.3585
2017,10,9,286,1.2689
2017,10,10,294,5.1052
2017,11,1,503,3.0372
2017,11,2,141,0.7705
2017,11,3,174,2.6012
2017,11,4,194,2.7105
2017,11,5,208,3.1826
2017,11,6,210,4.0245
2017,11,7,238,2.6637
2017,11,8,296,1.6153
2017,11,9,284,3.1994
2017,11,10,292,7.1530
2017,12,1,500,1.8266
2017,12,2,141,-0.0008
2017,12,3,174,2.2982
2017,12,4,191,2.8333
2017,12,5,206,1.8869
2017,12,6,209,0.1859
2017,12,7,237,0.9204
2017,12,8,296,0.1487
2017,12,9,284,0.5100
2017,12,10,286,2.3556
2018,1,1,496,3.3723
2018,1,2,141,1.7435
2018,1,3,174,4.7276
2018,1,4,191,8.6075
2018,1,5,204,3.6517
2018,1,6,208,2.5552
2018,1,7,236,7.4913
2018,1,8,295,6.4058
2018,1,9,282,6.5951
2018,1,10,283,10.2412
2018,2,1,495,-5.9142
2018,2,2,141,-8.6837
2018,2,3,172,-6.5546
2018,2,4,191,-2.7345
2018,2,5,204,-2.9522
2018,2,6,207,-0.4824
2018,2,7,235,-3.9887
2018,2,8,294,-3.3471
2018,2,9,282,-2.4881
2018,2,10,282,-3.7688
2018,3,1,492,-0.6468
2018,3,2,140,0.9393
2018,3,3,171,-1.6483
2018,3,4,189,-1.9412
2018,3,5,203,-1.2684
2018,3,6,207,-4.3207
2018,3,7,235,-2.7499
2018,3,8,290,-2.4246
2018,3,9,281,-1.4382
2018,3,10,280,-1.3038
2018,4,1,488,1.1724
2018,4,2,139,4.7101
2018,4,3,171,0.1936
2018,4,4,188,-0.0831
2018,4,5,200,-1.4048
2018,4,6,207,-1.4950
2018,4,7,234,1.1637
2018,4,8,288,0.2181
2018,4,9,281,-2.6419
2018,4,10,278,2.5440
2018,5,1,484,1.3115
2018,5,2,136,2.3952
2018,5,3,169,3.2914
2018,5,4,187,3.8780
2018,5,5,200,1.7334
2018,5,6,207,5.1514
2018,5,7,234,2.5448
2018,5,8,285,4.2030
2018,5,9,279,3.6381
2018,5,10,277,3.1318
2018,6,1,483,0.9297
2018,6,2,136,1.0187
2018,6,3,169,-0.5347
2018,6,4,186,0.6856
2018,6,5,198,-1.1005
2018,6,6,207,0.1515
2018,6,7,233,1.1041
2018,6,8,285,-0.0142
2018,6,9,279,2.7851
2018,6,10,275,4.2643
2018,7,1,522,2.6371
2018,7,2,170,1.8692
2018,7,3,169,1.6378
2018,7,4,196,3.4349
2018,7,5,206,1.8877
2018,7,6,208,5.2315
2018,7,7,246,2.6586
2018,7,8,298,5.3835
2018,7,9,281,1.6973
2018,7,10,289,2.0858
2018,8,1,519,2.8809
2018,8,2,169,-0.2630
2018,8,3,169,-0.0092
2018,8,4,196,0.8100
2018,8,5,206,2.8174
2018,8,6,205,7.0003
2018,8,7,246,3.4793
2018,8,8,297,4.0498
2018,8,9,279,6.2887
2018,8,10,288,6.9900
2018,9,1,519,-0.3446
2018,9,2,169,-1.3572
2018,9,3,169,0.9980
2018,9,4,195,2.2440
2018,9,5,205,3.1492
2018,9,6,204,1.4326
2018,9,7,246,0.2402
2018,9,8,294,-0.5281
2018,9,9,277,-0.5650
2018,9,10,286,0.7108
2018,10,1,519,-5.6089
2018,10,2,169,-7.8910
2018,10,3,169,-5.4937
2018,10,4,195,-8.7287
2018,10,5,205,-9.6463
2018,10,6,204,-5.0939
2018,10,7,246,-8.0289
2018,10,8,294,-7.8311
2018,10,9,276,-11.9411
2018,10,10,286,-7.6396
2018,11,1,516,3.7707
2018,11,2,167,-1.0949
2018,11,3,167,1.2700
2018,11,4,195,2.5894
2018,11,5,204,2.5578
2018,11,6,204,-3.0512
2018,11,7,244,5.4926
2018,11,8,292,3.5818
2018,11,9,275,2.7831
2018,11,10,285,0.3777
2018,12,1,510,-7.7246
2018,12,2,167,-9.0405
2018,12,3,164,-11.7394
2018,12,4,192,-9.9691
2018,12,5,203,-8.0274
2018,12,6,202,-9.3742
2018,12,7,244,-8.3109
2018,12,8,292,-8.6427
2018,12,9,273,-9.0908
2018,12,10,283,-6.2578
2019,1,1,506,6.5251
2019,1,2,165,9.7596
2019,1,3,162,8.9515
2019,1,4,192,11.2550
2019,1,5,203,9.2210
2019,1,6,202,4.7479
2019,1,7,244,7.1417
2019,1,8,290,7.5950
2019,1,9,273,11.8389
2019,1,10,278,7.9648
2019,2,1,502,1.9657
2019,2,2,165,1.5359
2019,2,3,161,3.7091
2019,2,4,191,5.6943
2019,2,5,203,5.9797
2019,2,6,202,4.4127
2019,2,7,244,2.3620
2019,2,8,289,5.5218
2019,2,9,270,0.3892
2019,2,10,276,4.4148
2019,3,1,500,1.6675
2019,3,2,163,1.3646
2019,3,3,161,0.9409
2019,3,4,191,-0.8607
2019,3,5,202,2.4848
2019,3,6,202,4.0248
2019,3,7,243,1.6658
2019,3,8,287,2.8279
2019,3,9,264,2.8125
2019,3,10,275,0.6794
2019,4,1,494,2.7176
2019,4,2,163,3.1356
2019,4,3,161,2.1517
2019,4,4,191,3.8650
2019,4,5,198,4.7977
2019,4,6,201,6.4685
2019,4,7,242,2.4399
2019,4,8,286,1.0764
2019,4,9,264,5.6792
2019,4,10,274,3.3356
2019,5,1,489,-5.1065
2019,5,2,164,-6.9551
2019,5,3,160,-9.0002
2019,5,4,191,-6.5268
2019,5,5,196,-8.3616
2019,5,6,201,-6.9039
2019,5,7,242,-6.2570
2019,5,8,284,-7.6847
2019,5,9,264,-6.8237
2019,5,10,272,-6.6728
2019,6,1,488,6.0625
2019,6,2,164,6.7795
2019,6,3,159,8.0747
2019,6,4,190,7.7969
2019,6,5,195,9.1650
2019,6,6,200,8.4743
2019,6,7,241,6.8817
2019,6,8,284,6.0655
2019,6,9,263,7.3709
2019,6,10,272,6.8033
2019,7,1,580,-1.7686
2019,7,2,180,-0.0136
2019,7,3,164,0.5469
2019,7,4,184,0.4022
2019,7,5,196,-0.8518
2019,7,6,216,0.1512
2019,7,7,236,4.0102
2019,7,8,309,2.1094
2019,7,9,277,1.8191
2019,7,10,289,0.7727
2019,8,1,578,0.4996
2019,8,2,178,-4.9051
2019,8,3,162,-2.3052
2019,8,4,184,-1.3327
2019,8,5,194,-5.6153
2019,8,6,215,-2.1378
2019,8,7,233,-1.8175
2019,8,8,308,-1.6515
2019,8,9,275,-0.5291
2019,8,10,289,-0.9038
2019,9,1,576,1.9377
2019,9,2,178,3.3130
2019,9,3,162,2.7069
2019,9,4,182,1.5874
2019,9,5,193,0.6819
2019,9,6,214,0.2022
2019,9,7,233,2.7595
2019,9,8,307,1.2948
2019,9,9,273,-0.0244
2019,9,10,285,0.6566
2019,10,1,575,0.8058
2019,10,2,174,2.0326
2019,10,3,160,0.4575
2019,10,4,180,-0.9126
2019,10,5,191,0.4614
2019,10,6,212,1.2486
2019,10,7,233,4.0439
2019,10,8,307,2.9623
2019,10,9,272,4.8433
2019,10,10,282,1.0934
2019,11,1,572,1.8907
2019,11,2,173,2.0207
2019,11,3,158,2.5795
2019,11,4,179,5.0756
2019,11,5,191,4.4925
2019,11,6,212,4.4933
2019,11,7,233,4.5306
2019,11,8,301,4.5252
2019,11,9,271,3.9538
2019,11,10,278,1.3860
2019,12,1,568,3.9796
2019,12,2,173,3.0559
2019,12,3,157,2.7106
2019,12,4,179,0.6292
2019,12,5,189,1.5249
2019,12,6,211,1.3792
2019,12,7,233,4.8535
2019,12,8,300,3.1286
2019,12,9,270,3.6571
2019,12,10,275,2.3096
2020,1,1,561,2.0480
2020,1,2,173,-2.5649
2020,1,3,155,-3.9361
2020,1,4,178,0.8991
2020,1,5,188,-1.7464
2020,1,6,206,-1.6578
2020,1,7,232,3.2481
2020,1,8,299,1.8473
2020,1,9,270,-0.6821
2020,1,10,273,1.3069
2020,2,1,557,-8.1835
2020,2,2,173,-10.1863
2020,2,3,155,-10.3896
2020,2,4,177,-8.7426
2020,2,5,187,-5.2326
2020,2,6,205,-9.7686
2020,2,7,232,-7.6597
2020,2,8,299,-7.0899
2020,2,9,270,-4.5362
2020,2,10,273,-6.2603
2020,3,1,557,-13.0585
2020,3,2,172,-22.2372
2020,3,3,155,-20.5697
2020,3,4,177,-17.3016
2020,3,5,186,-15.9059
2020,3,6,204,-13.0983
2020,3,7,231,-7.0736
2020,3,8,299,-10.6035
2020,3,9,269,-8.5860
2020,3,10,272,-6.4278
2020,4,1,554,6.6758
2020,4,2,172,13.9594
2020,4,3,154,15.1068
2020,4,4,175,16.0105
2020,4,5,185,14.6830
2020,4,6,203,11.4681
2020,4,7,230,13.6012
2020,4,8,299,14.1261
2020,4,9,268,13.5338
2020,4,10,271,18.3870
2020,5,1,549,4.7081
2020,5,2,172,5.5404
2020,5,3,154,3.1140
2020,5,4,175,7.2426
2020,5,5,183,4.1673
2020,5,6,201,4.4359
2020,5,7,227,5.6151
2020,5,8,299,6.7612
2020,5,9,267,7.8725
2020,5,10,271,5.2403
2020,6,1,548,-2.5414
2020,6,2,169,-1.1426
2020,6,3,152,-0.6478
2020,6,4,175,6.2459
2020,6,5,183,3.5674
2020,6,6,200,-1.8395
2020,6,7,227,8.0810
2020,6,8,298,0.9203
2020,6,9,265,2.0706
2020,6,10,270,5.3663
2020,7,1,616,4.4535
2020,7,2,177,2.0526
2020,7,3,156,3.9538
2020,7,4,173,8.8910
2020,7,5,185,7.7016
2020,7,6,197,6.4883
2020,7,7,239,4.2210
2020,7,8,282,6.4256
2020,7,9,312,6.8824
2020,7,10,279,9.6217
2020,8,1,611,0.1739
2020,8,2,175,2.5563
2020,8,3,155,7.9704
2020,8,4,172,16.4605
2020,8,5,185,4.0087
2020,8,6,196,4.7001
2020,8,7,238,4.3563
2020,8,8,280,11.0304
2020,8,9,312,7.3332
2020,8,10,278,9.4905
2020,9,1,608,1.6177
2020,9,2,175,-4.7230
2020,9,3,155,-3.0413
2020,9,4,172,-4.2903
2020,9,5,185,-2.1524
2020,9,6,196,-1.8012
2020,9,7,236,-1.1653
2020,9,8,280,-5.9625
2020,9,9,311,-3.6172
2020,9,10,274,-3.7816
2020,10,1,605,1.0302
2020,10,2,174,-1.1360
2020,10,3,155,-1.6636
2020,10,4,172,-3.3288
2020,10,5,184,-1.5640
2020,10,6,195,-1.8873
2020,10,7,235,-2.0019
2020,10,8,280,-2.3935
2020,10,9,310,-3.9600
2020,10,10,274,-2.4062
2020,11,1,597,11.6675
2020,11,2,174,17.4087
2020,11,3,152,17.4822
2020,11,4,171,19.3531
2020,11,5,183,11.4949
2020,11,6,195,13.3669
2020,11,7,235,12.0489
2020,11,8,279,9.5880
2020,11,9,309,9.7961
2020,11,10,274,8.6132
2020,12,1,594,1.3531
2020,12,2,174,4.8475
2020,12,3,152,4.8869
2020,12,4,170,8.0352
2020,12,5,183,5.0184
2020,12,6,195,4.0957
2020,12,7,235,4.9527
2020,12,8,278,5.0816
2020,12,9,309,3.3669
2020,12,10,273,2.4717
2021,1,1,590,2.6323
2021,1,2,174,-0.0354
2021,1,3,152,-0.5795
2021,1,4,170,3.2597
2021,1,5,182,1.1794
2021,1,6,194,-1.5272
2021,1,7,235,-1.4217
2021,1,8,278,1.5755
2021,1,9,308,-1.4939
2021,1,10,268,-1.0260
2021,2,1,589,-1.6070
2021,2,2,172,9.6548
2021,2,3,151,7.7346
2021,2,4,169,-2.0858
2021,2,5,182,5.6508
2021,2,6,194,3.5485
2021,2,7,235,3.2194
2021,2,8,277,0.4104
2021,2,9,306,0.3550
2021,2,10,266,-0.3798
2021,3,1,588,2.0505
2021,3,2,172,3.5631
2021,3,3,151,4.1478
2021,3,4,169,3.8965
2021,3,5,182,0.2978
2021,3,6,194,3.4213
2021,3,7,234,4.0206
2021,3,8,275,2.0762
2021,3,9,304,4.0510
2021,3,10,265,1.8599
2021,4,1,588,2.7842
2021,4,2,171,3.2404
2021,4,3,148,3.3418
2021,4,4,169,4.9717
2021,4,5,182,3.1564
2021,4,6,194,3.0976
2021,4,7,234,3.7181
2021,4,8,274,6.0897
2021,4,9,304,4.7576
2021,4,10,263,7.5144
2021,5,1,587,-1.7237
2021,5,2,171,3.7037
2021,5,3,147,1.5958
2021,5,4,168,-2.1867
2021,5,5,181,1.1404
2021,5,6,192,1.1256
2021,5,7,231,0.8837
2021,5,8,271,-0.8986
2021,5,9,304,0.5412
2021,5,10,261,-1.9251
2021,6,1,587,2.1405
2021,6,2,171,0.3140
2021,6,3,145,-1.1124
2021,6,4,168,1.3192
2021,6,5,181,2.8056
2021,6,6,190,-0.2613
2021,6,7,230,0.8475
2021,6,8,269,5.6386
2021,6,9,303,6.4703
2021,6,10,261,5.9478
2021,7,1,687,-6.4699
2021,7,2,161,0.5621
2021,7,3,192,-1.1395
2021,7,4,181,0.7044
2021,7,5,223,0.0440
2021,7,6,184,2.2528
2021,7,7,228,2.1049
2021,7,8,310,4.8722
2021,7,9,262,2.6828
2021,7,10,283,-0.1592
2021,8,1,686,2.3561
2021,8,2,161,0.2302
2021,8,3,192,1.5957
2021,8,4,180,1.3290
2021,8,5,222,2.5490
2021,8,6,183,0.9086
2021,8,7,227,3.9018
2021,8,8,307,3.9238
2021,8,9,261,4.8306
2021,8,10,283,3.1155
2021,9,1,684,1.0330
2021,9,2,160,-2.1022
2021,9,3,192,-3.6962
2021,9,4,180,-5.0431
2021,9,5,221,-2.7303
2021,9,6,183,-4.7688
2021,9,7,227,-3.4191
2021,9,8,306,-6.4753
2021,9,9,258,-7.3170
2021,9,10,283,-5.8696
2021,10,1,682,2.6144
2021,10,2,159,5.9181
2021,10,3,190,2.3614
2021,10,4,180,6.1556
2021,10,5,220,10.5732
2021,10,6,183,4.0001
2021,10,7,226,5.4175
2021,10,8,306,8.4309
2021,10,9,256,7.6204
2021,10,10,282,5.9357
2021,11,1,681,-6.7401
2021,11,2,158,-2.5471
2021,11,3,190,-5.6941
2021,11,4,180,-3.2861
2021,11,5,220,-2.3112
2021,11,6,180,-0.5584
2021,11,7,223,-5.1990
2021,11,8,305,0.8507
2021,11,9,254,3.5184
2021,11,10,282,1.8401
2021,12,1,678,-4.0952
2021,12,2,158,7.3608
2021,12,3,187,4.5990
2021,12,4,179,5.8688
2021,12,5,220,1.2437
2021,12,6,180,8.7816
2021,12,7,222,2.1164
2021,12,8,303,5.2816
2021,12,9,253,0.5822
2021,12,10,280,-0.7337
2022,1,1,675,-3.9656
2022,1,2,156,1.1191
2022,1,3,186,-1.8663
2022,1,4,178,-5.5216
2022,1,5,220,-6.5766
2022,1,6,180,-7.2478
2022,1,7,220,-10.4703
2022,1,8,301,-5.7063
2022,1,9,253,-9.3080
2022,1,10,280,-10.1270
2022,2,1,673,3.2733
2022,2,2,156,1.3375
2022,2,3,186,1.4551
2022,2,4,178,0.4182
2022,2,5,220,-3.6496
2022,2,6,180,-1.8040
2022,2,7,220,-0.5139
2022,2,8,301,-3.4442
2022,2,9,253,-7.3557
2022,2,10,279,-1.4847
2022,3,1,673,6.2726
2022,3,2,156,8.4387
2022,3,3,185,3.3900
2022,3,4,178,5.3933
2022,3,5,220,8.4879
2022,3,6,180,1.5931
2022,3,7,220,1.8632
2022,3,8,299,3.5381
2022,3,9,252,4.0766
2022,3,10,278,3.1568
2022,4,1,669,-7.1774
2022,4,2,156,-5.1482
2022,4,3,184,-10.3470
2022,4,4,176,-5.8350
2022,4,5,220,-10.7365
2022,4,6,180,-7.0118
2022,4,7,218,-12.3223
2022,4,8,299,-9.5812
2022,4,9,252,-9.8071
2022,4,10,277,-12.5424
2022,5,1,667,5.8617
2022,5,2,156,5.9454
2022,5,3,183,1.9747
2022,5,4,175,-2.5463
2022,5,5,217,-1.1529
2022,5,6,178,1.0086
2022,5,7,217,-2.0435
2022,5,8,299,-2.1103
2022,5,9,252,-1.0288
2022,5,10,275,-3.7924
2022,6,1,666,-12.8035
2022,6,2,155,-9.2413
2022,6,3,183,-13.6590
2022,6,4,175,-8.0026
2022,6,5,216,-8.6168
2022,6,6,177,-7.4396
2022,6,7,214,-5.9304
2022,6,8,298,-6.5073
2022,6,9,250,-7.1456
2022,6,10,274,-9.5799
2022,7,1,834,9.8554
2022,7,2,219,8.9132
2022,7,3,225,8.1864
2022,7,4,208,8.1871
2022,7,5,221,6.3059
2022,7,6,226,9.1887
2022,7,7,255,15.5125
2022,7,8,285,5.9894
2022,7,9,289,11.4562
2022,7,10,295,14.1996
2022,8,1,830,2.6400
2022,8,2,218,-0.3551
2022,8,3,225,-3.3552
2022,8,4,208,-0.5553
2022,8,5,219,-3.3301
2022,8,6,225,-2.8466
2022,8,7,254,-5.0340
2022,8,8,282,-5.2056
2022,8,9,287,-5.5579
2022,8,10,292,-4.4257
2022,9,1,828,-9.9863
2022,9,2,218,-11.9165
2022,9,3,225,-9.3774
2022,9,4,208,-9.4397
2022,9,5,218,-9.7991
2022,9,6,225,-9.1806
2022,9,7,252,-6.3355
2022,9,8,282,-8.4933
2022,9,9,285,-9.6236
2022,9,10,292,-10.1850
2022,10,1,824,2.7346
2022,10,2,217,9.6093
2022,10,3,224,11.6197
2022,10,4,207,13.9252
2022,10,5,216,11.4354
2022,10,6,224,9.8380
2022,10,7,251,2.5010
2022,10,8,282,6.8855
2022,10,9,283,7.9233
2022,10,10,291,0.4543
2022,11,1,817,0.8899
2022,11,2,216,4.0247
2022,11,3,223,6.6350
2022,11,4,205,4.3018
2022,11,5,214,4.9200
2022,11,6,222,5.0503
2022,11,7,249,1.0363
2022,11,8,282,8.6205
2022,11,9,282,3.9108
2022,11,10,291,5.6249
2022,12,1,813,-5.3392
2022,12,2,216,-3.6442
2022,12,3,223,-5.2262
2022,12,4,204,-4.1633
2022,12,5,213,-3.1366
2022,12,6,221,-5.1119
2022,12,7,249,-10.5198
2022,12,8,282,-4.7754
2022,12,9,280,-8.7776
2022,12,10,289,-6.6277
2023,1,1,804,5.5165
2023,1,2,216,6.8569
2023,1,3,222,5.3466
2023,1,4,203,4.4919
2023,1,5,212,4.5917
2023,1,6,221,5.9922
2023,1,7,248,11.1275
2023,1,8,282,2.6857
2023,1,9,277,9.0409
2023,1,10,287,11.6782
2023,2,1,800,-5.7509
2023,2,2,214,-3.6576
2023,2,3,222,-2.7357
2023,2,4,202,-4.0636
2023,2,5,212,-3.6254
2023,2,6,221,-3.6462
2023,2,7,247,1.9046
2023,2,8,279,-1.2647
2023,2,9,275,-0.9247
2023,2,10,286,-3.3080
2023,3,1,795,-2.0036
2023,3,2,213,2.7502
2023,3,3,221,-0.6289
2023,3,4,202,0.0553
2023,3,5,211,0.9152
2023,3,6,221,3.3248
2023,3,7,244,1.9675
2023,3,8,278,8.1896
2023,3,9,272,9.0142
2023,3,10,284,7.6029
2023,4,1,789,0.8067
2023,4,2,210,-0.3837
2023,4,3,219,1.9956
2023,4,4,198,1.4333
2023,4,5,208,-1.3329
2023,4,6,220,-0.3892
2023,4,7,243,-6.2707
2023,4,8,278,2.5176
2023,4,9,270,2.4095
2023,4,10,284,1.3295
2023,5,1,783,-0.3440
2023,5,2,210,-5.1695
2023,5,3,218,-3.7342
2023,5,4,198,-6.6550
2023,5,5,207,-3.8309
2023,5,6,220,0.1470
2023,5,7,242,7.6769
2023,5,8,278,1.3147
2023,5,9,270,6.6619
2023,5,10,283,2.9862
2023,6,1,779,4.3026
2023,6,2,208,5.3622
2023,6,3,218,8.2640
2023,6,4,196,7.3813
2023,6,5,207,6.9661
2023,6,6,220,6.3415
2023,6,7,240,12.3257
2023,6,8,278,5.0210
2023,6,9,267,6.7059
2023,6,10,283,7.4540
2023,7,1,800,3.6153
2023,7,2,225,0.9015
2023,7,3,232,4.2396
2023,7,4,198,3.1651
2023,7,5,211,3.4220
