year,month,rank_IA,nstocks,ret_vw
1967,1,1,138,10.6900
1967,1,2,94,8.3207
1967,1,3,98,4.9822
1967,1,4,101,5.4646
1967,1,5,104,7.6447
1967,1,6,96,7.6995
1967,1,7,107,8.6786
1967,1,8,107,10.0205
1967,1,9,113,11.1337
1967,1,10,128,9.9432
1967,2,1,138,3.4083
1967,2,2,94,-1.3632
1967,2,3,98,-1.5692
1967,2,4,101,-0.0063
1967,2,5,104,-0.3641
1967,2,6,96,-0.2600
1967,2,7,107,3.1107
1967,2,8,107,1.4295
1967,2,9,112,1.8776
1967,2,10,128,3.0091
1967,3,1,138,4.0387
1967,3,2,94,2.9138
1967,3,3,98,4.9899
1967,3,4,101,2.5686
1967,3,5,104,3.1136
1967,3,6,96,4.9659
1967,3,7,107,4.1026
1967,3,8,107,7.0943
1967,3,9,113,5.2219
1967,3,10,128,5.7800
1967,4,1,138,1.8966
1967,4,2,94,2.3117
1967,4,3,98,0.7366
1967,4,4,101,1.4183
1967,4,5,104,4.4689
1967,4,6,96,1.2427
1967,4,7,107,7.4947
1967,4,8,107,7.1440
1967,4,9,113,5.7456
1967,4,10,128,7.2790
1967,5,1,138,-0.4860
1967,5,2,94,-3.3013
1967,5,3,98,-2.1321
1967,5,4,101,-5.8158
1967,5,5,104,-3.0702
1967,5,6,96,-4.6675
1967,5,7,107,-5.5003
1967,5,8,107,-5.1522
1967,5,9,113,-2.5402
1967,5,10,128,-5.6513
1967,6,1,138,3.5224
1967,6,2,94,1.4262
1967,6,3,98,1.5101
1967,6,4,101,2.2725
1967,6,5,104,1.1781
1967,6,6,96,1.0282
1967,6,7,107,1.8296
1967,6,8,107,2.7810
1967,6,9,113,3.8376
1967,6,10,127,3.9732
1967,7,1,158,7.7789
1967,7,2,115,7.8933
1967,7,3,107,5.1638
1967,7,4,113,-2.0111
1967,7,5,107,5.9934
1967,7,6,104,8.9362
1967,7,7,118,4.3838
1967,7,8,111,3.8018
1967,7,9,121,4.2415
1967,7,10,148,4.5398
1967,8,1,158,-0.0167
1967,8,2,115,-0.2716
1967,8,3,107,-1.0473
1967,8,4,113,-0.8679
1967,8,5,106,-1.7533
1967,8,6,104,-0.0033
1967,8,7,118,0.0381
1967,8,8,111,-0.7575
1967,8,9,121,-0.6143
1967,8,10,148,-1.9442
1967,9,1,158,1.8418
1967,9,2,115,3.5362
1967,9,3,107,2.9751
1967,9,4,113,1.9845
1967,9,5,106,1.6338
1967,9,6,104,2.6863
1967,9,7,118,4.9346
1967,9,8,111,3.7744
1967,9,9,121,6.0248
1967,9,10,148,2.8020
1967,10,1,157,-5.3437
1967,10,2,114,-5.2951
1967,10,3,107,-4.4422
1967,10,4,114,-3.0047
1967,10,5,106,-4.2991
1967,10,6,104,-2.7866
1967,10,7,118,-2.6470
1967,10,8,111,-3.3668
1967,10,9,121,2.0205
1967,10,10,148,0.8686
1967,11,1,157,-0.4334
1967,11,2,115,-1.2811
1967,11,3,107,0.2020
1967,11,4,113,0.8730
1967,11,5,106,2.0425
1967,11,6,104,0.5902
1967,11,7,118,0.1830
1967,11,8,111,0.4912
1967,11,9,121,2.3449
1967,11,10,148,1.9884
1967,12,1,156,3.5407
1967,12,2,115,3.3203
1967,12,3,107,3.7349
1967,12,4,113,2.6251
1967,12,5,106,2.6319
1967,12,6,104,1.5169
1967,12,7,118,3.3553
1967,12,8,111,3.0897
1967,12,9,120,2.8303
1967,12,10,148,2.9892
1968,1,1,157,2.5696
1968,1,2,115,-3.1135
1968,1,3,107,0.1170
1968,1,4,113,0.2954
1968,1,5,106,-4.0802
1968,1,6,104,-4.1667
1968,1,7,118,-5.3452
1968,1,8,111,-4.6208
1968,1,9,120,-6.9797
1968,1,10,147,-10.2838
1968,2,1,155,-3.1209
1968,2,2,115,-1.2926
1968,2,3,107,-2.2027
1968,2,4,113,-2.9790
1968,2,5,105,-2.5781
1968,2,6,104,-3.1673
1968,2,7,118,-2.9886
1968,2,8,110,-4.9706
1968,2,9,119,-3.3104
1968,2,10,147,-5.3713
1968,3,1,155,-1.2005
1968,3,2,115,-1.4013
1968,3,3,107,-1.2551
1968,3,4,113,0.3027
1968,3,5,106,0.7840
1968,3,6,104,0.6872
1968,3,7,118,1.0542
1968,3,8,110,-0.8995
1968,3,9,119,4.1000
1968,3,10,147,2.2984
1968,4,1,154,9.8855
1968,4,2,115,8.0288
1968,4,3,107,5.6368
1968,4,4,113,4.7135
1968,4,5,106,8.1817
1968,4,6,104,8.2562
1968,4,7,118,11.0368
1968,4,8,110,11.5433
1968,4,9,119,10.8029
1968,4,10,147,13.4970
1968,5,1,154,3.9570
1968,5,2,115,1.1801
1968,5,3,107,0.2812
1968,5,4,112,0.0716
1968,5,5,106,1.9362
1968,5,6,104,-0.9812
1968,5,7,118,2.9467
1968,5,8,110,3.9280
1968,5,9,119,4.2388
1968,5,10,147,4.8805
1968,6,1,154,0.9811
1968,6,2,115,1.6155
1968,6,3,106,2.3362
1968,6,4,112,3.5464
1968,6,5,106,0.8751
1968,6,6,104,2.2213
1968,6,7,118,-0.2559
1968,6,8,110,-0.3909
1968,6,9,119,0.2071
1968,6,10,147,-1.1690
1968,7,1,224,-0.2492
1968,7,2,138,-1.9709
1968,7,3,136,-1.4149
1968,7,4,122,-1.9285
1968,7,5,129,-1.9468
1968,7,6,117,0.5247
1968,7,7,115,0.2419
1968,7,8,129,-4.3659
1968,7,9,149,-2.4596
1968,7,10,162,-7.1383
1968,8,1,224,3.2947
1968,8,2,137,2.1261
1968,8,3,135,1.3716
1968,8,4,122,1.0495
1968,8,5,129,2.1385
1968,8,6,117,0.3472
1968,8,7,115,1.4302
1968,8,8,129,1.3225
1968,8,9,149,2.7024
1968,8,10,162,1.3237
1968,9,1,223,7.5342
1968,9,2,137,6.1891
1968,9,3,135,5.6714
1968,9,4,122,3.6104
1968,9,5,129,2.0941
1968,9,6,117,2.7980
1968,9,7,115,5.6282
1968,9,8,129,2.6862
1968,9,9,149,4.1132
1968,9,10,162,5.0697
1968,10,1,223,2.6851
1968,10,2,137,3.3896
1968,10,3,134,2.0036
1968,10,4,122,1.0011
1968,10,5,128,0.5462
1968,10,6,117,3.0404
1968,10,7,115,1.9109
1968,10,8,129,-3.4570
1968,10,9,149,1.1836
1968,10,10,162,-2.0293
1968,11,1,221,4.2806
1968,11,2,137,0.6245
1968,11,3,134,6.2404
1968,11,4,122,6.0703
1968,11,5,129,5.3191
1968,11,6,117,6.6434
1968,11,7,115,7.2456
1968,11,8,129,7.5785
1968,11,9,149,4.5832
1968,11,10,162,8.1394
1968,12,1,222,0.6319
1968,12,2,137,-2.7066
1968,12,3,134,-2.3009
1968,12,4,122,-4.6548
1968,12,5,129,-3.0014
1968,12,6,117,-4.8438
1968,12,7,115,-2.7026
1968,12,8,129,-5.2067
1968,12,9,149,-4.4932
1968,12,10,162,-3.2599
1969,1,1,222,-0.7996
1969,1,2,137,-1.1952
1969,1,3,134,-0.7276
1969,1,4,122,0.7413
1969,1,5,128,0.7891
1969,1,6,117,0.5114
1969,1,7,115,-1.4436
1969,1,8,129,-2.1917
1969,1,9,149,-2.5668
1969,1,10,162,-2.3876
1969,2,1,221,-6.4555
1969,2,2,137,-3.2928
1969,2,3,134,-6.3096
1969,2,4,122,-4.5357
1969,2,5,127,-5.0048
1969,2,6,117,-4.3095
1969,2,7,115,-5.6159
1969,2,8,129,-3.5984
1969,2,9,149,-4.8834
1969,2,10,162,-8.5721
1969,3,1,221,2.3675
1969,3,2,137,2.8549
1969,3,3,133,3.2758
1969,3,4,122,1.4160
1969,3,5,127,3.4460
1969,3,6,117,4.2176
1969,3,7,115,6.3452
1969,3,8,129,4.0894
1969,3,9,149,2.7904
1969,3,10,162,1.0766
1969,4,1,221,2.2551
1969,4,2,137,-0.7622
1969,4,3,133,1.0880
1969,4,4,122,5.0032
1969,4,5,127,1.7695
1969,4,6,117,1.3183
1969,4,7,115,0.9472
1969,4,8,129,3.0737
1969,4,9,149,2.1153
1969,4,10,161,1.9744
1969,5,1,219,-1.5662
1969,5,2,136,0.8258
1969,5,3,133,0.7486
1969,5,4,122,0.7562
1969,5,5,127,1.3238
1969,5,6,117,1.1568
1969,5,7,115,2.7927
1969,5,8,129,-1.3505
1969,5,9,149,-0.0297
1969,5,10,161,-2.3213
1969,6,1,219,-11.4339
1969,6,2,136,-6.0163
1969,6,3,133,-8.4931
1969,6,4,122,-4.9249
1969,6,5,127,-7.1922
1969,6,6,117,-6.2186
1969,6,7,115,-8.5091
1969,6,8,129,-0.4079
1969,6,9,149,-7.0984
1969,6,10,162,-8.8284
1969,7,1,209,-6.3478
1969,7,2,125,-6.1226
1969,7,3,138,-5.7374
1969,7,4,127,-5.4932
1969,7,5,126,-7.8013
1969,7,6,129,-6.0874
1969,7,7,152,-4.9012
1969,7,8,133,-5.2772
1969,7,9,171,-7.0445
1969,7,10,203,-10.6962
1969,8,1,208,2.3527
1969,8,2,125,4.8947
1969,8,3,137,2.0207
1969,8,4,127,2.9870
1969,8,5,126,4.7767
1969,8,6,129,5.5659
1969,8,7,152,4.9511
1969,8,8,133,6.1066
1969,8,9,171,8.0287
1969,8,10,203,8.1482
1969,9,1,208,-0.8312
1969,9,2,124,-4.6128
1969,9,3,138,-2.3750
1969,9,4,127,-3.0107
1969,9,5,126,-4.5846
1969,9,6,129,-1.2048
1969,9,7,152,-3.2122
1969,9,8,132,-0.5177
1969,9,9,171,-2.2165
1969,9,10,203,-2.9751
1969,10,1,208,7.3612
1969,10,2,124,4.3524
1969,10,3,138,4.1313
1969,10,4,126,5.4474
1969,10,5,126,2.8497
1969,10,6,128,6.1024
1969,10,7,152,6.1668
1969,10,8,132,5.2362
1969,10,9,171,5.2874
1969,10,10,203,8.3359
1969,11,1,208,-5.3468
1969,11,2,124,-4.5397
1969,11,3,138,-1.1725
1969,11,4,127,-4.0864
1969,11,5,125,-4.6874
1969,11,6,129,-4.3870
1969,11,7,151,-2.8010
1969,11,8,132,-1.3663
1969,11,9,171,-2.2557
1969,11,10,203,-4.3798
1969,12,1,208,-4.3629
1969,12,2,124,-3.6887
1969,12,3,138,-4.1989
1969,12,4,127,-1.5684
1969,12,5,126,-0.9729
1969,12,6,129,-1.0090
1969,12,7,151,1.4432
1969,12,8,132,-0.7009
1969,12,9,171,-3.4865
1969,12,10,202,-3.2947
1970,1,1,208,-5.7958
1970,1,2,124,-6.8282
1970,1,3,138,-4.5876
1970,1,4,127,-6.3072
1970,1,5,126,-7.9400
1970,1,6,129,-7.9869
1970,1,7,151,-8.6652
1970,1,8,132,-8.5011
1970,1,9,171,-9.0788
1970,1,10,203,-12.6594
1970,2,1,208,5.3200
1970,2,2,123,7.5999
1970,2,3,138,8.3907
1970,2,4,127,4.9390
1970,2,5,126,5.4066
1970,2,6,129,8.1197
1970,2,7,150,4.1206
1970,2,8,132,3.2050
1970,2,9,170,5.3142
1970,2,10,203,3.9011
1970,3,1,208,1.0930
1970,3,2,123,0.5288
1970,3,3,138,2.9772
1970,3,4,127,0.4761
1970,3,5,126,1.8040
1970,3,6,129,-1.0503
1970,3,7,152,-1.3603
1970,3,8,132,-1.2005
1970,3,9,170,-3.2375
1970,3,10,203,-2.8455
1970,4,1,208,-10.8188
1970,4,2,123,-8.8886
1970,4,3,137,-8.4748
1970,4,4,127,-6.1235
1970,4,5,126,-7.9788
1970,4,6,128,-10.0145
1970,4,7,152,-8.7256
1970,4,8,132,-12.1950
1970,4,9,171,-13.1487
1970,4,10,202,-18.4840
1970,5,1,208,-4.0892
1970,5,2,123,-5.5516
1970,5,3,137,-4.9188
1970,5,4,127,-3.6914
1970,5,5,126,-1.7855
1970,5,6,127,-7.1983
1970,5,7,152,-7.2241
1970,5,8,132,-6.9070
1970,5,9,171,-9.2055
1970,5,10,201,-11.4811
1970,6,1,206,-5.6652
1970,6,2,123,-5.0210
1970,6,3,136,-5.5857
1970,6,4,127,-2.7801
1970,6,5,126,-3.9866
1970,6,6,127,-4.7097
1970,6,7,152,-3.1765
1970,6,8,131,-7.6150
1970,6,9,170,-7.3165
1970,6,10,200,-9.6601
1970,7,1,223,6.9771
1970,7,2,139,9.7678
1970,7,3,135,9.8881
1970,7,4,141,8.0235
1970,7,5,132,6.2352
1970,7,6,142,6.6348
1970,7,7,137,7.3565
1970,7,8,147,6.5389
1970,7,9,181,5.8939
1970,7,10,258,6.5035
1970,8,1,223,3.8174
1970,8,2,139,4.7214
1970,8,3,135,6.8721
1970,8,4,141,5.6777
1970,8,5,132,3.5301
1970,8,6,142,3.9503
1970,8,7,136,4.7052
1970,8,8,147,4.8613
1970,8,9,180,5.5745
1970,8,10,257,7.1820
1970,9,1,221,5.3547
1970,9,2,139,4.7800
1970,9,3,135,1.0693
1970,9,4,141,3.2689
1970,9,5,132,3.8003
1970,9,6,142,3.8985
1970,9,7,136,3.7718
1970,9,8,146,5.1961
1970,9,9,179,8.4308
1970,9,10,256,9.5553
1970,10,1,221,-3.9947
1970,10,2,139,-1.3319
1970,10,3,135,-0.5672
1970,10,4,141,-0.2945
1970,10,5,131,-0.7299
1970,10,6,142,-2.1353
1970,10,7,136,-0.5647
1970,10,8,146,-2.7470
1970,10,9,179,-3.4051
1970,10,10,256,-3.1827
1970,11,1,219,4.1809
1970,11,2,139,3.6520
1970,11,3,135,6.8590
1970,11,4,141,4.8642
1970,11,5,130,5.9451
1970,11,6,142,5.2481
1970,11,7,136,3.7019
1970,11,8,146,5.6703
1970,11,9,178,3.8112
1970,11,10,256,3.9624
1970,12,1,218,7.1125
1970,12,2,139,8.3245
1970,12,3,135,4.3204
1970,12,4,141,6.1561
1970,12,5,130,5.6102
1970,12,6,142,7.9866
1970,12,7,135,8.3067
1970,12,8,145,7.3906
1970,12,9,178,7.0652
1970,12,10,255,3.4018
1971,1,1,217,10.1159
1971,1,2,138,5.3564
1971,1,3,135,2.5255
1971,1,4,141,2.0532
1971,1,5,129,5.0425
1971,1,6,141,4.7457
1971,1,7,135,4.8014
1971,1,8,145,6.2084
1971,1,9,178,6.8065
1971,1,10,254,8.6387
1971,2,1,217,0.1698
1971,2,2,137,3.8317
1971,2,3,134,1.4893
1971,2,4,141,3.2388
1971,2,5,129,-0.3890
1971,2,6,140,0.3630
1971,2,7,134,4.5387
1971,2,8,145,2.3418
1971,2,9,178,3.6377
1971,2,10,252,0.6074
1971,3,1,216,5.1765
1971,3,2,137,3.3570
1971,3,3,134,3.0921
1971,3,4,141,2.0981
1971,3,5,129,3.7519
1971,3,6,140,4.5430
1971,3,7,134,5.5543
1971,3,8,145,4.1813
1971,3,9,177,6.4239
1971,3,10,251,7.0612
1971,4,1,214,3.8653
1971,4,2,136,4.8002
1971,4,3,134,4.2213
1971,4,4,141,5.2520
1971,4,5,129,1.8138
1971,4,6,140,2.8712
1971,4,7,134,4.3868
1971,4,8,144,2.0537
1971,4,9,177,5.5434
1971,4,10,250,4.1725
1971,5,1,211,-2.8367
1971,5,2,135,-3.2588
1971,5,3,134,-4.0744
1971,5,4,141,-4.1769
1971,5,5,129,-4.2674
1971,5,6,140,-3.2659
1971,5,7,132,-2.8019
1971,5,8,145,-3.0125
1971,5,9,177,-3.0868
1971,5,10,250,-3.0945
1971,6,1,210,-1.3001
1971,6,2,133,0.7211
1971,6,3,133,-1.3383
1971,6,4,141,0.7591
1971,6,5,129,-0.0819
1971,6,6,140,-0.4367
1971,6,7,132,3.5785
1971,6,8,145,0.7121
1971,6,9,175,0.0747
1971,6,10,248,1.6362
1971,7,1,270,-4.8467
1971,7,2,174,-5.0383
1971,7,3,152,-3.2850
1971,7,4,161,-5.2923
1971,7,5,149,-3.1808
1971,7,6,128,-1.0559
1971,7,7,142,-5.1880
1971,7,8,154,-5.3087
1971,7,9,182,-4.9496
1971,7,10,223,-5.6858
1971,8,1,269,8.7381
1971,8,2,174,6.6261
1971,8,3,152,6.5962
1971,8,4,160,6.6622
1971,8,5,149,2.4230
1971,8,6,128,3.0266
1971,8,7,142,3.3639
1971,8,8,154,3.4929
1971,8,9,182,2.7049
1971,8,10,222,4.0762
1971,9,1,269,-1.0634
1971,9,2,174,-1.9660
1971,9,3,151,-0.1993
1971,9,4,160,-1.2594
1971,9,5,149,0.0757
1971,9,6,127,-0.6805
1971,9,7,142,-0.4806
1971,9,8,154,-0.4779
1971,9,9,182,0.3112
1971,9,10,222,-0.2082
1971,10,1,268,-6.2073
1971,10,2,174,-4.8055
1971,10,3,151,-4.6691
1971,10,4,160,-6.9013
1971,10,5,149,-3.9345
1971,10,6,127,-3.7232
1971,10,7,142,-3.0611
1971,10,8,154,-1.6434
1971,10,9,182,-3.5310
1971,10,10,222,-6.2207
1971,11,1,268,0.3442
1971,11,2,174,-0.0947
1971,11,3,151,-2.0315
1971,11,4,160,-0.3895
1971,11,5,149,0.2459
1971,11,6,127,-0.6704
1971,11,7,142,0.3798
1971,11,8,154,0.5092
1971,11,9,182,0.3371
1971,11,10,222,0.4534
1971,12,1,266,6.2036
1971,12,2,174,7.7517
1971,12,3,151,9.5233
1971,12,4,159,8.6636
1971,12,5,149,9.3906
1971,12,6,127,8.8654
1971,12,7,142,9.3443
1971,12,8,154,9.4910
1971,12,9,182,9.5694
1971,12,10,222,11.4292
1972,1,1,266,3.7221
1972,1,2,173,5.6763
1972,1,3,151,4.3591
1972,1,4,159,0.7325
1972,1,5,148,2.1536
1972,1,6,127,0.8362
1972,1,7,142,2.3480
1972,1,8,153,3.0332
1972,1,9,182,3.1720
1972,1,10,222,4.7245
1972,2,1,263,1.2406
1972,2,2,172,3.1918
1972,2,3,151,3.3485
1972,2,4,159,2.1017
1972,2,5,148,3.4803
1972,2,6,127,4.9968
1972,2,7,142,3.3711
1972,2,8,153,1.3082
1972,2,9,182,5.3694
1972,2,10,222,4.1500
1972,3,1,263,3.7641
1972,3,2,171,-1.6282
1972,3,3,151,1.4413
1972,3,4,159,0.7815
1972,3,5,148,0.2653
1972,3,6,127,0.2605
1972,3,7,142,-1.2606
1972,3,8,153,1.1713
1972,3,9,182,1.1104
1972,3,10,222,0.0107
1972,4,1,262,-2.8276
1972,4,2,171,0.5331
1972,4,3,150,-0.0059
1972,4,4,159,1.2988
1972,4,5,148,1.1031
1972,4,6,127,0.2923
1972,4,7,142,-0.1724
1972,4,8,153,0.6437
1972,4,9,181,0.4184
1972,4,10,221,2.7344
1972,5,1,259,-3.5520
1972,5,2,170,0.5672
1972,5,3,150,0.4994
1972,5,4,159,0.2586
1972,5,5,148,1.9377
1972,5,6,126,2.8842
1972,5,7,142,3.5575
1972,5,8,153,1.4363
1972,5,9,181,3.7720
1972,5,10,222,3.5480
1972,6,1,259,-2.3247
1972,6,2,170,-2.8183
1972,6,3,150,-3.8362
1972,6,4,159,-3.0687
1972,6,5,148,-1.3599
1972,6,6,125,-2.2969
1972,6,7,142,-2.2236
1972,6,8,153,-1.5307
1972,6,9,181,-1.4734
1972,6,10,221,-1.5989
1972,7,1,273,-2.5472
1972,7,2,193,-2.7923
1972,7,3,170,-2.7699
1972,7,4,153,0.9873
1972,7,5,167,-1.5541
1972,7,6,157,0.9147
1972,7,7,152,-0.8395
1972,7,8,139,0.6025
1972,7,9,164,1.8357
1972,7,10,236,-2.0858
1972,8,1,268,4.9649
1972,8,2,193,5.2437
1972,8,3,170,6.3937
1972,8,4,153,6.5699
1972,8,5,167,5.3765
1972,8,6,157,1.0278
1972,8,7,152,5.1456
1972,8,8,139,3.3644
1972,8,9,164,0.6744
1972,8,10,236,2.6253
1972,9,1,269,-3.8925
1972,9,2,192,-3.5194
1972,9,3,168,-3.0597
1972,9,4,153,-0.8176
1972,9,5,166,-2.1871
1972,9,6,157,0.7374
1972,9,7,151,1.2041
1972,9,8,139,-1.2322
1972,9,9,164,-0.0523
1972,9,10,236,-1.4412
1972,10,1,269,0.5146
1972,10,2,191,-0.3349
1972,10,3,167,-0.0449
1972,10,4,153,1.5538
1972,10,5,166,2.5007
1972,10,6,157,1.9253
1972,10,7,151,1.1988
1972,10,8,138,-0.8509
1972,10,9,164,3.3543
1972,10,10,235,-1.8722
1972,11,1,268,6.2446
1972,11,2,192,8.6379
1972,11,3,167,7.9802
1972,11,4,153,6.8380
1972,11,5,165,6.8264
1972,11,6,156,3.6777
1972,11,7,151,5.5572
1972,11,8,138,4.3341
1972,11,9,164,0.9568
1972,11,10,235,6.9315
1972,12,1,268,-2.7863
1972,12,2,192,-1.8961
1972,12,3,167,-2.2995
1972,12,4,152,0.4871
1972,12,5,166,-0.0282
1972,12,6,156,2.6984
1972,12,7,150,1.9524
1972,12,8,138,1.7418
1972,12,9,164,1.7813
1972,12,10,235,1.7090
1973,1,1,268,-4.8248
1973,1,2,192,-4.7613
1973,1,3,168,-2.8406
1973,1,4,152,-3.3377
1973,1,5,166,-0.0129
1973,1,6,156,-3.6646
1973,1,7,150,-1.4475
1973,1,8,138,0.9163
1973,1,9,163,-3.0797
1973,1,10,234,-5.0280
1973,2,1,267,-6.1910
1973,2,2,192,-4.8175
1973,2,3,168,-6.3185
1973,2,4,151,-4.0349
1973,2,5,166,-5.5334
1973,2,6,156,-4.1993
1973,2,7,150,-4.1561
1973,2,8,138,-2.2587
1973,2,9,163,-1.1528
1973,2,10,234,-6.4681
1973,3,1,267,-1.7914
1973,3,2,192,-2.1087
1973,3,3,168,-0.7466
1973,3,4,151,0.7120
1973,3,5,166,0.3540
1973,3,6,155,-0.6492
1973,3,7,150,0.1586
1973,3,8,137,-0.4679
1973,3,9,163,-0.6301
1973,3,10,232,-2.0671
1973,4,1,266,-5.9215
1973,4,2,192,-3.5048
1973,4,3,168,-3.3522
1973,4,4,151,-3.3758
1973,4,5,166,-3.2596
1973,4,6,154,-4.3437
1973,4,7,150,-2.3151
1973,4,8,137,-5.6474
1973,4,9,161,-5.0319
1973,4,10,233,-6.7092
1973,5,1,265,-6.9176
1973,5,2,191,-4.7518
1973,5,3,168,-4.2967
1973,5,4,151,-0.7669
1973,5,5,165,-2.5399
1973,5,6,155,-1.0715
1973,5,7,150,-1.4421
1973,5,8,137,-2.0539
1973,5,9,161,1.2094
1973,5,10,232,-4.6717
1973,6,1,262,-4.2131
1973,6,2,190,-3.8552
1973,6,3,167,-1.3337
1973,6,4,150,-1.9596
1973,6,5,165,0.3349
1973,6,6,155,-0.3659
1973,6,7,150,-0.8546
1973,6,8,136,-0.1711
1973,6,9,160,-1.0925
1973,6,10,231,-3.2765
1973,7,1,296,9.7140
1973,7,2,180,4.7457
1973,7,3,172,6.4901
1973,7,4,151,2.9219
1973,7,5,168,4.3939
1973,7,6,159,4.7292
1973,7,7,161,1.8764
1973,7,8,172,4.3551
1973,7,9,172,7.5325
1973,7,10,263,13.0995
1973,8,1,295,-2.9731
1973,8,2,179,-0.7014
1973,8,3,171,-1.3711
1973,8,4,151,-3.4960
1973,8,5,168,-4.0403
1973,8,6,159,-4.0555
1973,8,7,161,-3.4550
1973,8,8,172,-3.2753
1973,8,9,172,-3.9934
1973,8,10,263,-2.8400
1973,9,1,293,11.6119
1973,9,2,179,6.8159
1973,9,3,170,8.6648
1973,9,4,151,8.0474
1973,9,5,167,8.4945
1973,9,6,158,7.4152
1973,9,7,161,0.1766
1973,9,8,172,0.8797
1973,9,9,172,3.3116
1973,9,10,261,10.4424
1973,10,1,291,0.8004
1973,10,2,179,0.8338
1973,10,3,171,3.0711
1973,10,4,151,2.2899
1973,10,5,167,-0.7283
1973,10,6,158,-1.0184
1973,10,7,161,0.2105
1973,10,8,171,0.2753
1973,10,9,171,-3.1779
1973,10,10,261,-0.2806
1973,11,1,292,-12.3185
1973,11,2,178,-14.7660
1973,11,3,171,-13.2584
1973,11,4,151,-9.5596
1973,11,5,167,-12.9287
1973,11,6,158,-12.6481
1973,11,7,161,-8.0346
1973,11,8,171,-12.5959
1973,11,9,171,-12.9443
1973,11,10,261,-17.3334
1973,12,1,289,5.6206
1973,12,2,177,1.4829
1973,12,3,171,5.1097
1973,12,4,150,4.6534
1973,12,5,167,3.5934
1973,12,6,158,1.7407
1973,12,7,161,-0.7438
1973,12,8,171,-1.0551
1973,12,9,171,-2.0978
1973,12,10,261,3.4946
1974,1,1,290,0.6460
1974,1,2,177,3.6803
1974,1,3,171,1.6024
1974,1,4,150,-2.0100
1974,1,5,167,-1.4828
1974,1,6,158,3.6307
1974,1,7,161,-0.4439
1974,1,8,171,-1.5341
1974,1,9,171,-0.4155
1974,1,10,260,-0.0601
1974,2,1,288,3.6043
1974,2,2,177,1.1959
1974,2,3,171,2.7113
1974,2,4,150,-0.3542
1974,2,5,166,-0.0291
1974,2,6,158,-0.2672
1974,2,7,160,0.3915
1974,2,8,168,-1.0232
1974,2,9,171,-0.6589
1974,2,10,258,-1.0625
1974,3,1,288,-0.7365
1974,3,2,176,-2.5877
1974,3,3,171,-1.5531
1974,3,4,150,-3.4958
1974,3,5,166,-0.8838
1974,3,6,156,-2.8024
1974,3,7,158,-2.4867
1974,3,8,168,-0.9808
1974,3,9,171,-1.6144
1974,3,10,255,-3.5615
1974,4,1,288,-4.6488
1974,4,2,176,-2.8664
1974,4,3,171,-1.9261
1974,4,4,149,-4.1611
1974,4,5,166,-4.3237
1974,4,6,156,-3.3441
1974,4,7,158,-5.0143
1974,4,8,168,-4.0904
1974,4,9,171,-4.0594
1974,4,10,254,-4.0247
1974,5,1,286,-5.3523
1974,5,2,176,-2.6827
1974,5,3,171,-6.2405
1974,5,4,149,-5.1981
1974,5,5,165,-4.8315
1974,5,6,155,-1.4724
1974,5,7,157,-3.2561
1974,5,8,168,-0.1190
1974,5,9,171,2.3911
1974,5,10,255,-6.7193
1974,6,1,284,-1.2775
1974,6,2,175,-1.1077
1974,6,3,171,-1.1870
1974,6,4,149,-1.9904
1974,6,5,164,0.0330
1974,6,6,155,-1.5698
1974,6,7,156,-0.7945
1974,6,8,168,-1.0249
1974,6,9,171,-3.0502
1974,6,10,254,-3.6409
1974,7,1,323,-3.9249
1974,7,2,232,-3.3728
1974,7,3,236,-1.8938
1974,7,4,189,-6.6460
1974,7,5,199,-9.1251
1974,7,6,191,-7.7025
1974,7,7,224,-5.8806
1974,7,8,228,-9.4537
1974,7,9,258,-10.8206
1974,7,10,410,-9.1453
1974,8,1,320,-4.1110
1974,8,2,232,-6.1921
1974,8,3,236,-9.4124
1974,8,4,189,-6.6139
1974,8,5,199,-5.0040
1974,8,6,191,-11.5747
1974,8,7,223,-7.8974
1974,8,8,226,-10.1246
1974,8,9,255,-10.1809
1974,8,10,408,-8.5100
1974,9,1,315,-8.4916
1974,9,2,232,-8.2470
1974,9,3,235,-7.1938
1974,9,4,188,-10.3261
1974,9,5,198,-7.7810
1974,9,6,191,-9.5737
1974,9,7,223,-13.9858
1974,9,8,225,-12.7592
1974,9,9,253,-16.7231
1974,9,10,408,-16.6876
1974,10,1,310,12.5244
1974,10,2,232,17.9350
1974,10,3,232,14.1382
1974,10,4,187,16.2318
1974,10,5,198,13.3894
1974,10,6,191,14.1485
1974,10,7,219,15.9683
1974,10,8,225,24.1031
1974,10,9,252,19.2992
1974,10,10,405,20.6654
1974,11,1,312,-3.1831
1974,11,2,230,-1.2513
1974,11,3,233,-2.6188
1974,11,4,188,-0.8156
1974,11,5,198,-3.5165
1974,11,6,190,-4.8628
1974,11,7,222,-6.3367
1974,11,8,225,-4.2657
1974,11,9,252,-4.0267
1974,11,10,404,-4.9502
1974,12,1,311,-5.1376
1974,12,2,231,-0.9029
1974,12,3,232,-1.8974
1974,12,4,188,-0.7961
1974,12,5,198,0.0631
1974,12,6,189,-1.9743
1974,12,7,223,-2.5731
1974,12,8,221,-3.7938
1974,12,9,251,-6.5172
1974,12,10,402,-6.5953
1975,1,1,308,26.0069
1975,1,2,229,12.6556
1975,1,3,232,16.6784
1975,1,4,188,10.4066
